_c0,Timestamp,LogLevel,Service,Message,RequestID,User,ClientIP,TimeTaken,TimeTakenNumeric,LogLevelIndex,features,prediction,distance
5410,2023-11-20T08:42:07.051+03:00,DEBUG,ServiceA,SQL Queries,9991,User77,192.168.1.33,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
5549,2023-11-20T08:42:09.020+03:00,DEBUG,ServiceC,Algorithm Steps,4050,User36,192.168.1.19,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
5556,2023-11-20T08:42:09.115+03:00,WARNING,ServiceB,Resource Warnings,7491,User50,192.168.1.206,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
5580,2023-11-20T08:42:09.466+03:00,ERROR,ServiceD,Critical Errors,3354,User69,192.168.1.34,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
5590,2023-11-20T08:42:09.611+03:00,DEBUG,ServiceA,Algorithm Steps,4845,User25,192.168.1.100,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
5625,2023-11-20T08:42:10.090+03:00,DEBUG,ServiceD,SQL Queries,3099,User16,192.168.1.10,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
5636,2023-11-20T08:42:10.237+03:00,INFO,ServiceA,Status Updates,6640,User48,192.168.1.209,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
5656,2023-11-20T08:42:10.514+03:00,ERROR,ServiceC,Critical Errors,7439,User39,192.168.1.5,71ms,71.0,3.0,"[71.0,3.0]",2,14.533624845030541
5661,2023-11-20T08:42:10.602+03:00,ERROR,ServiceB,Database Errors,6929,User94,192.168.1.137,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
5721,2023-11-20T08:42:11.464+03:00,WARNING,ServiceA,Resource Warnings,3555,User72,192.168.1.61,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
5743,2023-11-20T08:42:11.760+03:00,INFO,ServiceA,Status Updates,7223,User29,192.168.1.230,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
5775,2023-11-20T08:42:12.222+03:00,DEBUG,ServiceC,Trace Information,5346,User15,192.168.1.195,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
5795,2023-11-20T08:42:12.503+03:00,DEBUG,ServiceA,SQL Queries,2355,User83,192.168.1.182,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
5947,2023-11-20T08:42:14.694+03:00,DEBUG,ServiceA,Trace Information,4758,User77,192.168.1.34,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
5985,2023-11-20T08:42:15.243+03:00,FATAL,ServiceC,Crashes,3575,User57,192.168.1.201,70ms,70.0,4.0,"[70.0,4.0]",2,13.677657188611597
6015,2023-11-20T08:42:15.643+03:00,FATAL,ServiceD,Data Corruption,7097,User30,192.168.1.199,41ms,41.0,4.0,"[41.0,4.0]",1,15.587637934941215
6041,2023-11-20T08:42:16.027+03:00,ERROR,ServiceB,Critical Errors,5857,User35,192.168.1.104,40ms,40.0,3.0,"[40.0,3.0]",1,14.470426730165691
6046,2023-11-20T08:42:16.083+03:00,DEBUG,ServiceA,File I/O,7314,User92,192.168.1.208,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
6070,2023-11-20T08:42:16.441+03:00,WARNING,ServiceD,Input Validation Warnings,3227,User52,192.168.1.251,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
6074,2023-11-20T08:42:16.491+03:00,FATAL,ServiceA,Data Corruption,4606,User25,192.168.1.159,41ms,41.0,4.0,"[41.0,4.0]",1,15.587637934941215
6197,2023-11-20T08:42:18.281+03:00,DEBUG,ServiceC,Trace Information,8643,User44,192.168.1.111,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
6202,2023-11-20T08:42:18.365+03:00,ERROR,ServiceB,Database Errors,2260,User81,192.168.1.161,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
6218,2023-11-20T08:42:18.594+03:00,DEBUG,ServiceB,Trace Information,3964,User76,192.168.1.17,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
6238,2023-11-20T08:42:18.872+03:00,ERROR,ServiceD,Critical Errors,2740,User14,192.168.1.184,10ms,10.0,3.0,"[10.0,3.0]",1,15.657711575557943
6364,2023-11-20T08:42:20.673+03:00,ERROR,ServiceC,Database Errors,1361,User44,192.168.1.57,40ms,40.0,3.0,"[40.0,3.0]",1,14.470426730165691
6386,2023-11-20T08:42:20.968+03:00,DEBUG,ServiceC,File I/O,7383,User18,192.168.1.189,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
6390,2023-11-20T08:42:21.031+03:00,WARNING,ServiceD,Resource Warnings,1324,User97,192.168.1.156,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
6397,2023-11-20T08:42:21.112+03:00,INFO,ServiceC,Status Updates,8379,User92,192.168.1.253,10ms,10.0,2.0,"[10.0,2.0]",1,15.60097333751843
6444,2023-11-20T08:42:21.766+03:00,DEBUG,ServiceA,Trace Information,3415,User6,192.168.1.61,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
6449,2023-11-20T08:42:21.843+03:00,WARNING,ServiceD,Input Validation Warnings,2642,User74,192.168.1.170,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
6466,2023-11-20T08:42:22.078+03:00,DEBUG,ServiceA,Algorithm Steps,3521,User91,192.168.1.84,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
6484,2023-11-20T08:42:22.355+03:00,WARNING,ServiceA,Performance Warnings,2968,User17,192.168.1.57,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
6597,2023-11-20T08:42:23.946+03:00,FATAL,ServiceC,Data Corruption,1109,User81,192.168.1.78,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
6621,2023-11-20T08:42:24.314+03:00,WARNING,ServiceD,Resource Warnings,3150,User73,192.168.1.5,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
6643,2023-11-20T08:42:24.627+03:00,WARNING,ServiceC,Performance Warnings,1523,User22,192.168.1.81,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
6654,2023-11-20T08:42:24.792+03:00,WARNING,ServiceD,Performance Warnings,8759,User57,192.168.1.252,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
6667,2023-11-20T08:42:24.970+03:00,ERROR,ServiceC,Database Errors,6350,User56,192.168.1.122,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
6668,2023-11-20T08:42:24.985+03:00,DEBUG,ServiceC,SQL Queries,1362,User13,192.168.1.131,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
6670,2023-11-20T08:42:25.004+03:00,ERROR,ServiceB,Database Errors,2464,User49,192.168.1.130,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
6694,2023-11-20T08:42:25.360+03:00,ERROR,ServiceB,Critical Errors,3059,User49,192.168.1.225,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
6705,2023-11-20T08:42:25.511+03:00,ERROR,ServiceC,Database Errors,3224,User5,192.168.1.105,40ms,40.0,3.0,"[40.0,3.0]",1,14.470426730165691
6725,2023-11-20T08:42:25.776+03:00,ERROR,ServiceC,Critical Errors,6191,User39,192.168.1.47,40ms,40.0,3.0,"[40.0,3.0]",1,14.470426730165691
6735,2023-11-20T08:42:25.927+03:00,DEBUG,ServiceC,Algorithm Steps,3946,User46,192.168.1.206,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
6759,2023-11-20T08:42:26.247+03:00,DEBUG,ServiceB,SQL Queries,7217,User2,192.168.1.156,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
6771,2023-11-20T08:42:26.400+03:00,WARNING,ServiceC,Input Validation Warnings,6126,User54,192.168.1.209,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
6772,2023-11-20T08:42:26.407+03:00,WARNING,ServiceA,Resource Warnings,6411,User82,192.168.1.236,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
6775,2023-11-20T08:42:26.454+03:00,FATAL,ServiceB,Data Corruption,1610,User84,192.168.1.79,41ms,41.0,4.0,"[41.0,4.0]",1,15.587637934941215
6864,2023-11-20T08:42:27.753+03:00,ERROR,ServiceD,Critical Errors,1797,User64,192.168.1.229,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
6879,2023-11-20T08:42:27.951+03:00,DEBUG,ServiceB,File I/O,1118,User76,192.168.1.178,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
6922,2023-11-20T08:42:28.579+03:00,WARNING,ServiceA,Input Validation Warnings,8270,User54,192.168.1.78,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
6961,2023-11-20T08:42:29.151+03:00,ERROR,ServiceD,Critical Errors,7710,User30,192.168.1.21,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
6963,2023-11-20T08:42:29.180+03:00,DEBUG,ServiceC,Algorithm Steps,1637,User45,192.168.1.84,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
6991,2023-11-20T08:42:29.604+03:00,WARNING,ServiceB,Performance Warnings,4292,User15,192.168.1.50,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
7006,2023-11-20T08:42:29.825+03:00,WARNING,ServiceC,Performance Warnings,4813,User83,192.168.1.20,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
7065,2023-11-20T08:42:30.680+03:00,ERROR,ServiceD,Database Errors,4186,User99,192.168.1.220,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
7125,2023-11-20T08:42:31.552+03:00,INFO,ServiceA,Status Updates,3538,User16,192.168.1.7,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
7131,2023-11-20T08:42:31.649+03:00,FATAL,ServiceC,Data Corruption,7263,User84,192.168.1.218,12ms,12.0,4.0,"[12.0,4.0]",1,13.804085712332068
7235,2023-11-20T08:42:33.102+03:00,DEBUG,ServiceA,Trace Information,3952,User1,192.168.1.73,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
7242,2023-11-20T08:42:33.183+03:00,INFO,ServiceD,Status Updates,7530,User29,192.168.1.110,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
7267,2023-11-20T08:42:33.545+03:00,DEBUG,ServiceB,SQL Queries,6321,User13,192.168.1.151,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
7281,2023-11-20T08:42:33.766+03:00,FATAL,ServiceA,Data Corruption,3108,User54,192.168.1.36,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
7282,2023-11-20T08:42:33.791+03:00,DEBUG,ServiceD,Trace Information,8423,User4,192.168.1.173,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
7346,2023-11-20T08:42:34.686+03:00,DEBUG,ServiceB,Algorithm Steps,6259,User1,192.168.1.7,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
7367,2023-11-20T08:42:34.964+03:00,WARNING,ServiceC,Performance Warnings,3738,User42,192.168.1.71,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
7377,2023-11-20T08:42:35.108+03:00,ERROR,ServiceA,Database Errors,4004,User7,192.168.1.103,40ms,40.0,3.0,"[40.0,3.0]",1,14.470426730165691
7401,2023-11-20T08:42:35.460+03:00,DEBUG,ServiceA,Trace Information,8802,User18,192.168.1.78,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
7471,2023-11-20T08:42:36.477+03:00,WARNING,ServiceB,Performance Warnings,4233,User87,192.168.1.243,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
7480,2023-11-20T08:42:36.598+03:00,INFO,ServiceD,Startup Messages,7189,User53,192.168.1.131,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
7501,2023-11-20T08:42:36.895+03:00,WARNING,ServiceD,Input Validation Warnings,9586,User35,192.168.1.184,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
7505,2023-11-20T08:42:36.940+03:00,WARNING,ServiceD,Resource Warnings,3423,User91,192.168.1.193,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
7563,2023-11-20T08:42:37.780+03:00,INFO,ServiceB,Status Updates,7135,User78,192.168.1.56,72ms,72.0,2.0,"[72.0,2.0]",0,13.998233043897415
7685,2023-11-20T08:42:39.545+03:00,FATAL,ServiceC,Data Corruption,1027,User69,192.168.1.122,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
7694,2023-11-20T08:42:39.687+03:00,WARNING,ServiceC,Input Validation Warnings,9999,User60,192.168.1.104,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
7778,2023-11-20T08:42:40.932+03:00,WARNING,ServiceC,Performance Warnings,8320,User77,192.168.1.66,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
7840,2023-11-20T08:42:41.781+03:00,FATAL,ServiceC,Crashes,6167,User3,192.168.1.241,71ms,71.0,4.0,"[71.0,4.0]",2,14.663279947773933
7857,2023-11-20T08:42:42.029+03:00,INFO,ServiceB,Status Updates,3704,User86,192.168.1.142,41ms,41.0,2.0,"[41.0,2.0]",1,15.408677132707334
7897,2023-11-20T08:42:42.641+03:00,DEBUG,ServiceB,SQL Queries,8814,User84,192.168.1.100,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
7950,2023-11-20T08:42:43.407+03:00,INFO,ServiceC,Startup Messages,1794,User20,192.168.1.241,40ms,40.0,2.0,"[40.0,2.0]",1,14.409014090065062
7973,2023-11-20T08:42:43.774+03:00,WARNING,ServiceC,Resource Warnings,9493,User24,192.168.1.185,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
8044,2023-11-20T08:42:44.839+03:00,ERROR,ServiceD,Critical Errors,3369,User90,192.168.1.60,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
8052,2023-11-20T08:42:44.954+03:00,WARNING,ServiceD,Performance Warnings,1445,User16,192.168.1.83,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
8063,2023-11-20T08:42:45.109+03:00,ERROR,ServiceD,Critical Errors,5262,User93,192.168.1.79,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
8072,2023-11-20T08:42:45.239+03:00,WARNING,ServiceC,Resource Warnings,6695,User82,192.168.1.94,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
8090,2023-11-20T08:42:45.510+03:00,WARNING,ServiceD,Input Validation Warnings,7995,User40,192.168.1.252,72ms,72.0,0.0,"[72.0,0.0]",0,14.086232223532498
8150,2023-11-20T08:42:46.373+03:00,FATAL,ServiceC,Data Corruption,9105,User74,192.168.1.28,40ms,40.0,4.0,"[40.0,4.0]",1,14.600233301509055
8261,2023-11-20T08:42:47.946+03:00,DEBUG,ServiceD,File I/O,2117,User76,192.168.1.89,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
8272,2023-11-20T08:42:48.100+03:00,INFO,ServiceC,Status Updates,8593,User88,192.168.1.60,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
8343,2023-11-20T08:42:49.132+03:00,INFO,ServiceC,Status Updates,1873,User45,192.168.1.157,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
8349,2023-11-20T08:42:49.228+03:00,FATAL,ServiceD,Data Corruption,3924,User75,192.168.1.145,100ms,100.0,4.0,"[100.0,4.0]",0,14.208104474649751
8356,2023-11-20T08:42:49.332+03:00,WARNING,ServiceB,Performance Warnings,6808,User17,192.168.1.156,71ms,71.0,0.0,"[71.0,0.0]",2,14.555743473419305
8365,2023-11-20T08:42:49.446+03:00,WARNING,ServiceD,Resource Warnings,4681,User81,192.168.1.253,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
8457,2023-11-20T08:42:50.790+03:00,WARNING,ServiceB,Resource Warnings,6567,User42,192.168.1.238,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
8531,2023-11-20T08:42:51.872+03:00,DEBUG,ServiceD,SQL Queries,6273,User28,192.168.1.78,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
8554,2023-11-20T08:42:52.215+03:00,FATAL,ServiceA,Crashes,1676,User1,192.168.1.101,11ms,11.0,4.0,"[11.0,4.0]",1,14.790035105471722
8614,2023-11-20T08:42:53.058+03:00,ERROR,ServiceC,Database Errors,9811,User34,192.168.1.24,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
8652,2023-11-20T08:42:53.649+03:00,DEBUG,ServiceD,Algorithm Steps,5498,User95,192.168.1.87,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
8663,2023-11-20T08:42:53.816+03:00,FATAL,ServiceC,Data Corruption,4264,User82,192.168.1.126,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
8711,2023-11-20T08:42:54.494+03:00,DEBUG,ServiceC,SQL Queries,9612,User42,192.168.1.101,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
8719,2023-11-20T08:42:54.606+03:00,DEBUG,ServiceB,SQL Queries,1148,User25,192.168.1.3,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
8777,2023-11-20T08:42:55.430+03:00,FATAL,ServiceB,Crashes,1751,User31,192.168.1.30,71ms,71.0,4.0,"[71.0,4.0]",2,14.663279947773933
8806,2023-11-20T08:42:55.834+03:00,DEBUG,ServiceA,Algorithm Steps,5120,User88,192.168.1.173,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
8826,2023-11-20T08:42:56.134+03:00,DEBUG,ServiceC,SQL Queries,9929,User91,192.168.1.239,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
8849,2023-11-20T08:42:56.485+03:00,DEBUG,ServiceB,SQL Queries,8789,User2,192.168.1.59,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
8858,2023-11-20T08:42:56.628+03:00,WARNING,ServiceC,Resource Warnings,6468,User16,192.168.1.168,40ms,40.0,0.0,"[40.0,0.0]",1,14.493880144284795
8890,2023-11-20T08:42:57.076+03:00,DEBUG,ServiceD,Algorithm Steps,3905,User66,192.168.1.172,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
8919,2023-11-20T08:42:57.499+03:00,DEBUG,ServiceC,SQL Queries,1342,User65,192.168.1.213,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
8932,2023-11-20T08:42:57.668+03:00,DEBUG,ServiceC,Trace Information,9316,User83,192.168.1.153,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
8939,2023-11-20T08:42:57.778+03:00,WARNING,ServiceD,Input Validation Warnings,8336,User52,192.168.1.252,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
8969,2023-11-20T08:42:58.206+03:00,WARNING,ServiceB,Input Validation Warnings,9172,User45,192.168.1.15,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
8983,2023-11-20T08:42:58.404+03:00,INFO,ServiceC,Startup Messages,1716,User84,192.168.1.9,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
8990,2023-11-20T08:42:58.483+03:00,WARNING,ServiceC,Input Validation Warnings,7746,User22,192.168.1.245,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
9046,2023-11-20T08:42:59.309+03:00,DEBUG,ServiceA,File I/O,7369,User31,192.168.1.10,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
9050,2023-11-20T08:42:59.373+03:00,DEBUG,ServiceC,Trace Information,2514,User16,192.168.1.175,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
9166,2023-11-20T08:43:00.941+03:00,DEBUG,ServiceC,Trace Information,8701,User26,192.168.1.109,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
9195,2023-11-20T08:43:01.353+03:00,WARNING,ServiceB,Input Validation Warnings,5590,User19,192.168.1.109,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
9218,2023-11-20T08:43:01.690+03:00,DEBUG,ServiceD,File I/O,6836,User5,192.168.1.73,42ms,42.0,1.0,"[42.0,1.0]",2,14.545944063001961
9261,2023-11-20T08:43:02.198+03:00,ERROR,ServiceD,Critical Errors,5096,User59,192.168.1.132,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
9292,2023-11-20T08:43:02.637+03:00,WARNING,ServiceD,Performance Warnings,4537,User59,192.168.1.92,10ms,10.0,0.0,"[10.0,0.0]",1,15.679389135650677
9299,2023-11-20T08:43:02.740+03:00,FATAL,ServiceB,Crashes,3627,User78,192.168.1.227,72ms,72.0,4.0,"[72.0,4.0]",0,14.194334026196428
9355,2023-11-20T08:43:03.501+03:00,INFO,ServiceD,Startup Messages,4690,User76,192.168.1.128,41ms,41.0,2.0,"[41.0,2.0]",1,15.408677132707334
9376,2023-11-20T08:43:03.734+03:00,WARNING,ServiceD,Input Validation Warnings,4279,User37,192.168.1.59,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
9397,2023-11-20T08:43:03.944+03:00,DEBUG,ServiceC,File I/O,4306,User74,192.168.1.174,10ms,10.0,1.0,"[10.0,1.0]",1,15.608228803184579
9425,2023-11-20T08:43:04.265+03:00,ERROR,ServiceB,Critical Errors,9388,User39,192.168.1.87,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
9474,2023-11-20T08:43:04.922+03:00,ERROR,ServiceB,Critical Errors,5666,User7,192.168.1.18,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
9493,2023-11-20T08:43:05.180+03:00,WARNING,ServiceC,Resource Warnings,8736,User93,192.168.1.204,100ms,100.0,0.0,"[100.0,0.0]",0,14.100108246769237
9540,2023-11-20T08:43:05.852+03:00,FATAL,ServiceC,Data Corruption,4872,User55,192.168.1.211,40ms,40.0,4.0,"[40.0,4.0]",1,14.600233301509055
9604,2023-11-20T08:43:06.706+03:00,FATAL,ServiceA,Data Corruption,8997,User57,192.168.1.58,70ms,70.0,4.0,"[70.0,4.0]",2,13.677657188611597
9625,2023-11-20T08:43:06.963+03:00,INFO,ServiceD,Status Updates,7540,User8,192.168.1.252,100ms,100.0,2.0,"[100.0,2.0]",0,14.012196211393347
9634,2023-11-20T08:43:07.086+03:00,DEBUG,ServiceA,SQL Queries,3492,User67,192.168.1.222,11ms,11.0,1.0,"[11.0,1.0]",1,14.609053710110219
9635,2023-11-20T08:43:07.095+03:00,INFO,ServiceA,Status Updates,9024,User15,192.168.1.71,41ms,41.0,2.0,"[41.0,2.0]",1,15.408677132707334
9638,2023-11-20T08:43:07.135+03:00,INFO,ServiceD,Status Updates,6996,User56,192.168.1.122,42ms,42.0,2.0,"[42.0,2.0]",2,14.538569956315584
9750,2023-11-20T08:43:08.579+03:00,ERROR,ServiceA,Database Errors,5428,User25,192.168.1.104,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
9787,2023-11-20T08:43:09.017+03:00,DEBUG,ServiceB,SQL Queries,8875,User36,192.168.1.162,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
9803,2023-11-20T08:43:09.193+03:00,DEBUG,ServiceD,SQL Queries,4808,User18,192.168.1.34,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
9817,2023-11-20T08:43:09.379+03:00,FATAL,ServiceC,Data Corruption,4614,User40,192.168.1.119,41ms,41.0,4.0,"[41.0,4.0]",1,15.587637934941215
9909,2023-11-20T08:43:10.620+03:00,WARNING,ServiceB,Input Validation Warnings,8131,User73,192.168.1.191,41ms,41.0,0.0,"[41.0,0.0]",1,15.488066553615317
9933,2023-11-20T08:43:10.965+03:00,ERROR,ServiceC,Database Errors,5551,User57,192.168.1.109,100ms,100.0,3.0,"[100.0,3.0]",0,14.075011108861483
9936,2023-11-20T08:43:10.998+03:00,ERROR,ServiceA,Critical Errors,3057,User60,192.168.1.253,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
9971,2023-11-20T08:43:11.495+03:00,WARNING,ServiceB,Performance Warnings,9008,User89,192.168.1.231,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
9972,2023-11-20T08:43:11.506+03:00,ERROR,ServiceD,Critical Errors,2857,User47,192.168.1.134,11ms,11.0,3.0,"[11.0,3.0]",1,14.661909006527276
10039,2023-11-20T08:43:12.427+03:00,DEBUG,ServiceA,SQL Queries,4727,User91,192.168.1.79,40ms,40.0,1.0,"[40.0,1.0]",1,14.416869436264353
10041,2023-11-20T08:43:12.459+03:00,WARNING,ServiceB,Performance Warnings,2550,User70,192.168.1.65,43ms,43.0,0.0,"[43.0,0.0]",2,13.628368708355834
10044,2023-11-20T08:43:12.490+03:00,FATAL,ServiceC,Data Corruption,4945,User95,192.168.1.192,43ms,43.0,4.0,"[43.0,4.0]",2,13.743163551878908
10106,2023-11-20T08:43:13.321+03:00,WARNING,ServiceA,Performance Warnings,2002,User68,192.168.1.1,11ms,11.0,0.0,"[11.0,0.0]",1,14.685056608657826
10120,2023-11-20T08:43:13.518+03:00,FATAL,ServiceC,Data Corruption,5215,User98,192.168.1.21,12ms,12.0,4.0,"[12.0,4.0]",1,13.804085712332068
10158,2023-11-20T08:43:14.011+03:00,DEBUG,ServiceC,File I/O,1388,User46,192.168.1.204,100ms,100.0,1.0,"[100.0,1.0]",0,14.020604395624247
10190,2023-11-20T08:43:14.323+03:00,WARNING,ServiceA,Input Validation Warnings,7926,User42,192.168.1.199,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
10192,2023-11-20T08:43:14.354+03:00,ERROR,ServiceB,Critical Errors,2754,User22,192.168.1.231,12ms,12.0,3.0,"[12.0,3.0]",1,13.666719417914823
10195,2023-11-20T08:43:14.381+03:00,DEBUG,ServiceB,SQL Queries,8173,User53,192.168.1.29,71ms,71.0,1.0,"[71.0,1.0]",2,14.479474982011219
10271,2023-11-20T08:43:15.328+03:00,ERROR,ServiceD,Database Errors,4046,User43,192.168.1.238,42ms,42.0,3.0,"[42.0,3.0]",2,14.599847398701884
10377,2023-11-20T08:43:16.702+03:00,FATAL,ServiceC,Data Corruption,1948,User40,192.168.1.116,10ms,10.0,4.0,"[10.0,4.0]",1,15.777753150837462
10399,2023-11-20T08:43:16.935+03:00,WARNING,ServiceA,Input Validation Warnings,6294,User84,192.168.1.172,42ms,42.0,0.0,"[42.0,0.0]",2,14.621865851979422
10406,2023-11-20T08:43:17.039+03:00,ERROR,ServiceA,Database Errors,7396,User75,192.168.1.177,41ms,41.0,3.0,"[41.0,3.0]",1,15.466120835083961
10408,2023-11-20T08:43:17.059+03:00,ERROR,ServiceC,Critical Errors,3866,User85,192.168.1.231,71ms,71.0,3.0,"[71.0,3.0]",2,14.533624845030541
10442,2023-11-20T08:43:17.543+03:00,DEBUG,ServiceC,Trace Information,1366,User34,192.168.1.98,41ms,41.0,1.0,"[41.0,1.0]",1,15.416023101780098
10560,2023-11-20T08:43:19.091+03:00,INFO,ServiceA,Status Updates,1016,User58,192.168.1.199,71ms,71.0,2.0,"[71.0,2.0]",2,14.47206700666456
10563,2023-11-20T08:43:19.137+03:00,DEBUG,ServiceB,Algorithm Steps,5946,User86,192.168.1.190,72ms,72.0,1.0,"[72.0,1.0]",0,14.006649610212765
10599,2023-11-20T08:43:19.606+03:00,WARNING,ServiceA,Performance Warnings,2683,User22,192.168.1.78,12ms,12.0,0.0,"[12.0,0.0]",1,13.691549639533479
10634,2023-11-20T08:43:20.058+03:00,ERROR,ServiceD,Database Errors,4871,User2,192.168.1.90,72ms,72.0,3.0,"[72.0,3.0]",0,14.0611103188635
